OID,BlockCode,GEO_ID,BCTCB2010,BoroCode,NTA Code,NTA Name,Borough,PUMA,Maximum Residential Broadband Speed by Block,Residential ISP Count by Block,Commerical Fiber Count by Block
37782,360470590001008,360470590001,30590001008,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37783,360470590001009,360470590001,30590001009,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37784,360470590001010,360470590001,30590001010,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37785,360470590001011,360470590001,30590001011,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37786,360470590001012,360470590001,30590001012,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37787,360470593001000,360470593001,30593001000,3,BK76,Greenpoint,Brooklyn,4001,940,2,2
37788,360470593001001,360470593001,30593001001,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37789,360470593001002,360470593001,30593001002,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37790,360470593001003,360470593001,30593001003,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37791,360470593001004,360470593001,30593001004,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37792,360470593001005,360470593001,30593001005,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37793,360470593001006,360470593001,30593001006,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37794,360470593001007,360470593001,30593001007,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37795,360470593001008,360470593001,30593001008,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37796,360470593002000,360470593002,30593002000,3,BK76,Greenpoint,Brooklyn,4001,940,2,2
37797,360470593002001,360470593002,30593002001,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37798,360470593002002,360470593002,30593002002,3,BK76,Greenpoint,Brooklyn,4001,940,2,1
37799,360470593002003,360470593002,30593002003,3,BK76,Greenpoint,Brooklyn,4001,940,1,0
37800,360470598001000,360470598001,30598001000,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37801,360470598001001,360470598001,30598001001,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37802,360470598001002,360470598001,30598001002,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37803,360470598001003,360470598001,30598001003,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37804,360470598001004,360470598001,30598001004,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37805,360470598001005,360470598001,30598001005,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37806,360470598002000,360470598002,30598002000,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37807,360470598002001,360470598002,30598002001,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,2
37808,360470598002002,360470598002,30598002002,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37809,360470598002003,360470598002,30598002003,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37810,360470598002004,360470598002,30598002004,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37811,360470598002005,360470598002,30598002005,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37812,360470598002006,360470598002,30598002006,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37813,360470598002007,360470598002,30598002007,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37814,360470598002008,360470598002,30598002008,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37815,360470622001000,360470622001,30622001000,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37816,360470622001001,360470622001,30622001001,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37817,360470622001002,360470622001,30622001002,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37818,360470622001003,360470622001,30622001003,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37819,360470622001004,360470622001,30622001004,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37820,360470622001005,360470622001,30622001005,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37821,360470622001006,360470622001,30622001006,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37822,360470622001007,360470622001,30622001007,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37823,360470622001008,360470622001,30622001008,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37824,360470622001009,360470622001,30622001009,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37825,360470622001010,360470622001,30622001010,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37826,360470622001011,360470622001,30622001011,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37827,360470622001012,360470622001,30622001012,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37828,360470622002000,360470622002,30622002000,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37829,360470622002001,360470622002,30622002001,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37830,360470622002002,360470622002,30622002002,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37831,360470622002003,360470622002,30622002003,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37832,360470622002004,360470622002,30622002004,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37833,360470622002005,360470622002,30622002005,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37834,360470622002006,360470622002,30622002006,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37835,360470622002007,360470622002,30622002007,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37836,360470622002008,360470622002,30622002008,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37837,360470622002009,360470622002,30622002009,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37838,360470622002010,360470622002,30622002010,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37839,360470622002011,360470622002,30622002011,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37840,360470622002012,360470622002,30622002012,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37841,360470622002013,360470622002,30622002013,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37842,360470622002014,360470622002,30622002014,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37843,360470622002015,360470622002,30622002015,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37844,360470622002016,360470622002,30622002016,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37845,360470622002017,360470622002,30622002017,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37846,360470622002018,360470622002,30622002018,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37847,360470622002019,360470622002,30622002019,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,500,1,0
37848,360470632001000,360470632001,30632001000,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,2
37849,360470632001001,360470632001,30632001001,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37850,360470632001002,360470632001,30632001002,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37851,360470632002000,360470632002,30632002000,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37852,360470632002001,360470632002,30632002001,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37853,360470632002002,360470632002,30632002002,3,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,4016,940,2,1
37854,360470644001000,360470644001,30644001000,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37855,360470644001001,360470644001,30644001001,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37856,360470644001002,360470644001,30644001002,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37857,360470644001003,360470644001,30644001003,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37858,360470644001004,360470644001,30644001004,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37859,360470644002000,360470644002,30644002000,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37860,360470644002001,360470644002,30644002001,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37861,360470644002002,360470644002,30644002002,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37862,360470644002003,360470644002,30644002003,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37863,360470644002004,360470644002,30644002004,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37864,360470644002005,360470644002,30644002005,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37865,360470644002006,360470644002,30644002006,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,500,1,0
37866,360470648001000,360470648001,30648001000,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37867,360470648001001,360470648001,30648001001,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37868,360470648001002,360470648001,30648001002,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37869,360470648001003,360470648001,30648001003,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37870,360470648001004,360470648001,30648001004,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37871,360470648002000,360470648002,30648002000,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37872,360470648002001,360470648002,30648002001,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37873,360470648002002,360470648002,30648002002,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37874,360470648002003,360470648002,30648002003,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37875,360470658001000,360470658001,30658001000,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37876,360470658001001,360470658001,30658001001,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37877,360470658001002,360470658001,30658001002,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37878,360470658001003,360470658001,30658001003,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37879,360470658002000,360470658002,30658002000,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37880,360470658002001,360470658002,30658002001,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37881,360470658002002,360470658002,30658002002,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37882,360470658002003,360470658002,30658002003,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37883,360470660001000,360470660001,30660001000,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37884,360470660001001,360470660001,30660001001,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37885,360470660001002,360470660001,30660001002,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37886,360470660001003,360470660001,30660001003,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37887,360470660002000,360470660002,30660002000,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37888,360470660002001,360470660002,30660002001,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37889,360470660002002,360470660002,30660002002,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37890,360470660002003,360470660002,30660002003,3,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,4009,940,2,1
37891,360470702030001,360470702030,30702030001,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37892,360470702031000,360470702031,30702031000,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37893,360470702031001,360470702031,30702031001,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37894,360470702031002,360470702031,30702031002,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37895,360470702031003,360470702031,30702031003,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37896,360470702031004,360470702031,30702031004,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37897,360470702031005,360470702031,30702031005,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37898,360470702031006,360470702031,30702031006,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37899,360470702031007,360470702031,30702031007,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37900,360470702031008,360470702031,30702031008,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37901,360470702031009,360470702031,30702031009,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37902,360470702031010,360470702031,30702031010,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37903,360470702031011,360470702031,30702031011,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37904,360470702031012,360470702031,30702031012,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37905,360470702031013,360470702031,30702031013,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37906,360470702031014,360470702031,30702031014,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37907,360470702031015,360470702031,30702031015,3,BK99,park-cemetery-etc-Brooklyn,Brooklyn,4009,,,
37908,360470726001000,360470726001,30726001000,3,BK58,Flatlands,Brooklyn,4009,940,2,2
37909,360470726001001,360470726001,30726001001,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37910,360470726001002,360470726001,30726001002,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37911,360470726001003,360470726001,30726001003,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37912,360470726001004,360470726001,30726001004,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37913,360470726001005,360470726001,30726001005,3,BK58,Flatlands,Brooklyn,4009,500,1,0
37914,360470726001006,360470726001,30726001006,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37915,360470726001007,360470726001,30726001007,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37916,360470726001008,360470726001,30726001008,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37917,360470726001009,360470726001,30726001009,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37918,360470726001010,360470726001,30726001010,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37919,360470726001011,360470726001,30726001011,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37920,360470726001012,360470726001,30726001012,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37921,360470726001013,360470726001,30726001013,3,BK58,Flatlands,Brooklyn,4009,500,1,0
37922,360470726001014,360470726001,30726001014,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37923,360470726001015,360470726001,30726001015,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37924,360470726001016,360470726001,30726001016,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37925,360470726001017,360470726001,30726001017,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37926,360470726001018,360470726001,30726001018,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37927,360470726001019,360470726001,30726001019,3,BK58,Flatlands,Brooklyn,4009,500,1,0
37928,360470730001000,360470730001,30730001000,3,BK58,Flatlands,Brooklyn,4009,500,1,0
37929,360470730001001,360470730001,30730001001,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37930,360470730001002,360470730001,30730001002,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37931,360470730001003,360470730001,30730001003,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37932,360470730001004,360470730001,30730001004,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37933,360470730001005,360470730001,30730001005,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37934,360470730001006,360470730001,30730001006,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37935,360470730001007,360470730001,30730001007,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37936,360470730002000,360470730002,30730002000,3,BK58,Flatlands,Brooklyn,4009,500,1,0
37937,360470730002001,360470730002,30730002001,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37938,360470730002002,360470730002,30730002002,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37939,360470730002003,360470730002,30730002003,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37940,360470730002004,360470730002,30730002004,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37941,360470730002005,360470730002,30730002005,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37942,360470730002006,360470730002,30730002006,3,BK58,Flatlands,Brooklyn,4009,500,1,0
37943,360470752001000,360470752001,30752001000,3,BK43,Midwood,Brooklyn,4015,940,2,1
37944,360470752001001,360470752001,30752001001,3,BK43,Midwood,Brooklyn,4015,940,2,1
37945,360470752001002,360470752001,30752001002,3,BK43,Midwood,Brooklyn,4015,940,2,1
37946,360470752001003,360470752001,30752001003,3,BK43,Midwood,Brooklyn,4015,940,2,1
37947,360470752001004,360470752001,30752001004,3,BK43,Midwood,Brooklyn,4015,940,2,1
37948,360470752001005,360470752001,30752001005,3,BK43,Midwood,Brooklyn,4015,940,2,1
37949,360470752001006,360470752001,30752001006,3,BK43,Midwood,Brooklyn,4015,940,2,1
37950,360470752001007,360470752001,30752001007,3,BK43,Midwood,Brooklyn,4015,940,2,1
37951,360470776001000,360470776001,30776001000,3,BK58,Flatlands,Brooklyn,4009,500,1,0
37952,360470776001001,360470776001,30776001001,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37953,360470776001002,360470776001,30776001002,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37954,360470776001003,360470776001,30776001003,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37955,360470776001004,360470776001,30776001004,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37956,360470776001005,360470776001,30776001005,3,BK58,Flatlands,Brooklyn,4009,500,1,0
37957,360470776002000,360470776002,30776002000,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37958,360470776002001,360470776002,30776002001,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37959,360470776002002,360470776002,30776002002,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37960,360470776003000,360470776003,30776003000,3,BK58,Flatlands,Brooklyn,4009,500,1,0
37961,360470776003001,360470776003,30776003001,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37962,360470776003002,360470776003,30776003002,3,BK58,Flatlands,Brooklyn,4009,940,2,1
37963,360470776003003,360470776003,30776003003,3,BK58,Flatlands,Brooklyn,4009,940,2,1
